,Product,Ingredients,Rating
57,Je Ne Sais Quoi Hydrating Color Awakening Lip Treatment,"
	Ingredients

	
		Polybutene, Hydrogenated Polyisobutene, Octyldodecanol, Beeswax, Ozokerite, Trihydroxystearin, Polyethylene, Ricinus Communis (Castor) Seed Oil, Ethylhexyl Palmitate, Tribehenin, Sorbitan Isostearate, Palmitoyl Tripeptide-1, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Carthamus Tinctorius (Safflower) Seed Oil, Tocopheryl Acetate, Tocopherol, Retinyl Palmitate, Ascorbyl Palmitate, Butyrospermum Parkii (Shea) Butter, Prunus Domestica Seed Oil, Prunus Cerasus (Bitter Cherry) Oil, Argania Spinosa Kernel Oil, Vitis Vinifera (Grape) Seed Extract, Punica Granatum Extract, Camellia Oleifera Leaf Extract, Aloe Barbadensis Leaf Extract, Camellia Sinensis Leaf Extract, Silica Dimethyl Silylate, Butylene Glycol, Hyaluronic Acid, Citric Acid, Cholesteryl Oleyl Carbonate, Cholesteryl Nonanoate, Cholesteryl Chloride, Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Simmondsia Chinensis (Jojoba) Seed Oil. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77492, CI 77491, CI 77499), Red Lake 7 (CI 15850), Red 27 Lake (CI 45410), Yellow 5 Lake (CI 19140), Red 30 Lake (CI 73360)].	
","<span class=""product-rating rating stars-5""></span>"
58,Regenerist Retinol 24 Night Serum,"
	Ingredients

	
		Water, Dimethicone, Glycerin, Retinol, Retinyl Propionate, Niacinamide, Palimtoyl Pentapeptide-4, Dimethicone Crosspolymer, Polyacrylamide, Titanium Dioxide, C13-14 Isoparaffin, DMDM Hydantoin, Mica, Polysorbate 20, Laureth-4, Dimethiconol, Laureth-7, Disodium EDTA, Iodopropynyl Butyl Carbamate, Capryl/Caprylic Triglyceride.	
","<span class=""product-rating rating stars-5""></span>"
59,DEFENSE Triple Algae Pollution Shield,"
	Ingredients

	
		Water (Aqua), Glycerin (Skin-Replenishing), Butylene Glycol (Hydration/Texture Enhancer), Coco-Caprylate/Caprate (Emollient), Decyl Oleate (Emollient), Cucumis Sativus (Cucumber) Extract (Antioxidant), Arctostaphylos Uva-Ursi (Bearberry) Leaf Extract (Antioxidant), Propanediol (Hydration/Slip Agent), Glutathione (Antioxidant), Chondrus Crispus (Algae) Extract (Skin-Soothing/Film-Forming Agent), Tetrahexyldecyl Ascorbate (Vitamin C/Antioxidant), Vitis Vinifera (Grape) Seed Extract (Antioxidant), Ubiquinone (Coenzyme Q10/Antioxidant), Curcumin (Antioxidant/Skin-Soothing), Silybum Marianum (Milk Thistle) Fruit Extract (Antioxidant), Epigallocatechin Gallate (Green Tea-Derived Antioxidant), Ascophyllum Nodosum (Kelp) Extract, Moringa Oleifera Seed Oil (Non-Fragrant Antioxidant Plant Oil), Fucus Vesiculosus (Seaweed) Extract (Hydration/Film-Forming Agent), Ficus Carica (Fig) Fruit Extract (Hydration), Leontopodium Alpinum (Edelweiss) Flower Extract (Antioxidant), Emblica Officinalis (Gooseberry) Fruit Extract (Antioxidant), Butyrospermum Parkii (Shea) Butter (Emollient/Antioxidant), Linoleic Acid (Skin-Restoring), Linolenic Acid (Skin-Restoring), Phytosphingosine Phosphate (Skin-Replenishing), Thermus Thermophillus Ferment (Antioxidant), Tocopherol (Vitamin E/Antioxidant), Sesamum Indicum (Sesame) Seed Oil (Non-Fragrant Plant Oil), Tocopheryl Acetate (Vitamin E/Antioxidant), Lecithin (Skin-Restoring), Xanthan Gum (Thickener), Acacia Senegal Gum (Film-Forming Agent), Ectoin (Hydration), Glyceryl Stearate (Texture Enhancer), Polyacrylamide (Film-Forming Agent), Cetearyl Alcohol (Hydration), Caprylyl Glycol (Hydration), C13-14 Isoparaffin (Solvent), C12-15 Alkyl Benzoate (Emollient), Polysorbate 80 (Emulsifier), 1,2-Hexanediol (Preservative), Laureth-7 (Emulsifier), Dipropylene Glycol (Texture Enhancer), Phenoxyethanol (Preservative), Ethylhexylglycerin (Preservative).	
","<span class=""product-rating rating stars-5""></span>"
60,Baba Bomb Moisturizer,"
	Ingredients

	
		Water/Aqua/Eau, Cetyl Ethylhexanoate, Glycerin, Butylene Glycol, Hydrogenated Polydecene, Pentylene Glycol, Tribehenin PEG-20 Esters, Hydrogenated Polyisobutene, Olea Europaea (Olive) Fruit Oil, Glyceryl Stearate, Orbignya Oleifera Seed Oil, Palmitic Acid, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Stearic Acid, Vinyl Dimethicone, Isohexadecane, Tromethamine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polysorbate 80, Persea Gratissima (Avocado) Oil, Sorbitan Oleate, Disodium EDTA, Myristic Acid, Camellia Sinensis Seed Oil, Camellia Sinensis Leaf Extract, 1,2-Hexanediol, Sodium Hyaluronate, Hydrolyzed Ginseng Saponins.	
","<span class=""product-rating rating stars-5""></span>"
61,Emerald + CBD Deep Moisture Glow Oil,"
	Ingredients

	
		Squalane, Limnanthes Alba (Meadowfoam) Seed Oil, Cannabis (Hemp) Sativa Seed Oil, Caprylic/ Capric Triglyceride (MCT/Fractionated Coconut Oil), Withania Somnifera (Ashwagandha) Root Extract (and) Helianthus Annuus (Sunflower) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil (and) Lentinus Edodes (Shiitake) Extract, Borago Officinalis, Cannabidiol (CBD), Tocopheryl Acetate (Vitamin E), Helichrysum Stoechas Flower Extract, Cannabis Sativa (Cannabis/ Hemp) Seed Extract, Melia Azadirachta Leaf Extract (and) Melia Azadirachta Flower Extract (and) Amino Esters-1 (ex Mimosa Tenuiflora) (and) Coccinia Indica Fruit Extract (and) Solanum Melongena (Eggplant) Fruit Extract (and) Aloe Barbadensis Flower Extract (and) Ocimum Sanctum Leaf Extract (and) Ocimum Basilicum (Basil) Flower/Leaf Extract (and) Curcuma Longa (Turmeric) Root Extract (and) Corallina Officinalis Extract.	
","<span class=""product-rating rating stars-5""></span>"
62,Prebiotic 4-In-1 MultiCleanser,"
	Ingredients

	
		Water/Aqua/Eau, Glycerin, Decyl Glucoside, C13-C16 Isoparaffin, Hexylene Glycol, Propanediol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Lactobacillus, Alpha-Glucan Oligosaccharide, Polymnia Sonchifolia Root Juice, Xylitol, Xylitylglucoside, Anhydroxylitol, Sodium Hyaluronate, Sodium Surfactin, Squalane, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Isohexadecane, Caprylhydroxamic Acid, Maltodextrin, 1,2 Hexanediol, Polysorbate 80, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Citric Acid, Disodium EDTA.	
","<span class=""product-rating rating stars-5""></span>"
63,Alpha Arbutin,"
	Ingredients

	
		Water, Butylene Glycol, Propanediol, Glycerin, Alpha Arbutin, Dicaprylyl Carbonate, Caprylic/Capric Triglyceride, Leuconostoc/Radish Root Ferment Filtrate, Hyaluronic Acid, Phenoxyethanol, Hydroxyethyl Acrylate/ Sodium Acryloyldimethyl Taurate Copolymer, Caprylyl Glycol, Squalane, Phospholipids, Glycine Soja (Soybean) Extract, Carbomer, Polysorbate 60, Disodium EDTA, Sodium Hydroxide, Glycolipids, Glycine Soja (Soybean) Sterol, Tetrapeptide -30.	
","<span class=""product-rating rating stars-5""></span>"
64,Ultra-Calming Foaming Cleanser,"
	Ingredients

	
		Water, Glycerin, Cocamidopropyl Betaine, Decyl Glucoside, Citric Acid, PPG-2 Hydroxyethyl Cocamide, PEG-16 Soy Sterol, Polysorbate 20, Disodium Lauroamphodiacetate, Phenoxyethanol, Butylene Glycol, Sodium Coco PG-Dimonium Chloride Phosphate, Sodium Citrate, Tetrasodium EDTA, Methylparaben, Xanthan Gum, Propylparaben, Ethylparaben, Propylene Glycol, Chrysanthemum Parthenium (Feverfew) Extract, Sodium Cocoyl Amino Acids, sarcosine, Potassium Aspartate, Magnesium Aspartate, Sodium Hydroxide.	
","<span class=""product-rating rating stars-5""></span>"
65,Niacinamide,"
	Ingredients

	
		Water (Aqua), Niacinamide, Glycerin, Propanediol, Butylene Glycol, Squalane, Leuconostoc/Radish Root Ferment Filtrate, Hyaluronic Acid, Phenoxyethanol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Hydroxyethylcellulose, Phospholipids, Xanthan Gum, Glycine Soja (Soybean) Extract, Allantoin, Disodium EDTA, Polysorbate 60, Panthenol, Glycolipids, Glycine Soja (Soybean) Sterol, Disodium Phosphate, Citric Acid, Sodium Phosphate.	
","<span class=""product-rating rating stars-5""></span>"
66,The After Show Treatment Cleanser for Sensitive Skin,"
	Ingredients

	
		Caprylic/Capric Triglyceride, Olea Europaea (Olive) Fruit Oil, Glycerin, Water, Sucrose Laurate, Caprylhydroxamic Acid, Aloe Barbadensis Leaf Juice, Camellia Sinensis (Green Tea) Leaf Extract, Anthemis Noblis Flower Extract, Calendula Officinalis Flower Extract, Vitis Vinifera (Grape) Seed Oil, Simmodsia Chinensis (Jojoba) Seed Oil, Tocopheryl Acetate, Propanediol, Capryl Glycol, Phenoxyethanol.	
","<span class=""product-rating rating stars-5""></span>"
67,Adaptogen Soothe + Hydrate Activated Mist,"
	Ingredients

	
		Water, Propanediol, Aloe Barbadensis Leaf Juice, Pentapeptide-59, Hydrogenated Lecithin, Butyrospermum Parkii (Shea) Butter, Phenethyl Alcohol, Ethylhexylglycerin, Maltodextrin, Ganoderma Lucidum (Reishi Mushroom) Extract, Xanthan Gum, Betaine, 1,2-Hexanediol, Caprylyl Glycol, Potassium Sorbate, Glycerin, Withania Somnifera (Ashwagandha) Extract, Ocimum Tenuiflorum (Holy Basil) Extract, Rhodiola Rosea Extract, Lactic Acid, Sodium Hyaluronate (Hyaluronic Acid).	
","<span class=""product-rating rating stars-5""></span>"
68,Calming Chamomile Daily Cleanser,"
	Ingredients

	
		Water, Cocamidopropyl Betaine, Propylene Glycol, Hydroxypropyl Methylcellulose, Sodium Chloride, Panthenol, Phenoxyethanol, Disodium EDTA, Tocopheryl Acetate, Glycerin, Iodopropynyl Butylcarbamate, Chamomilla Recutita (Matricaria) Flower Extract.	
","<span class=""product-rating rating stars-5""></span>"
69,Ultra Repair Wild Oat Hydrating Toner,"
	Ingredients

	
		Water/Aqua/Eau, Glycerin, Glycereth-26, Squalane, Sorbitan Oleate, Avena Strigosa Seed Extract, Mel (Honey, Miel), Saccharomyces/Honey Ferment Filtrate, Sodium Hyaluronate, Colloidal Oatmeal, Avena Sativa (Oat) Kernel Extract, Propolis Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Chrysanthemum Parthenium (Feverfew) Extract, Camellia Sinensis Leaf Extract, Beta-Glucan, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Leuconostoc/Radish Root Ferment Filtrate, Xanthan Gum, Ethylhexylglycerin, Ethylhexyl Salicylate, Phenoxyethanol, Sodium Hydroxide, Citric Acid, Potassium Sorbate, Sodium Benzoate, Chlorphenesin, Sorbic Acid, Benzoic Acid.	
","<span class=""product-rating rating stars-5""></span>"
70,Mineral Sunscreen Baby Lotion SPF 50,"
	Ingredients

	
		Active Ingredient: Zinc Oxide 22%; Inactive Ingredients: Adansonia Digitata Seed Oil, Aloe Barbadensis Leaf Extract, Bisabolol, Butyloctyl Salicylate, Butyrospermum Parkii (Shea) Butter, Carthamus Tinctorius (Safflower) Seed Oil, Chamomilla Recutita (Matricaria) Flower Extract, Cocos Nucifera (Coconut) Oil, Helianthus Annuus (Sunflower) Seed Oil, Hydrogenated Vegetable Oil, Jojoba Esters, Methyl Dihydroabietate, Persea Gratissima (Avocado) Oil, Prunus Armeniaca (Apricot) Kernel Oil, Silica, Tocopherol.	
","<span class=""product-rating rating stars-5""></span>"
71,Soothing Facial Oil,"
	Ingredients

	
		Prunus Amygdalus Dulcis (Sweet Almond) Oil, Vaccinium Macrocarpon (Cranberry) Seed Oil, Rosa Moschata Seed Oil, Squalane, Sclerocarya Birrea Seed Oil, Caryocar Brasiliense Fruit Oil, Ubiquinone, Glycine Soja (Soybean) Seed Extract.	
","<span class=""product-rating rating stars-5""></span>"
72,The Performance Cream,"
	Ingredients

	
		Water/Aqua/Eau, Glyceryl Stearate, Squalane, Glycerin, Jojoba Esters, Propanediol, Cetearyl Alcohol, Helianthus Annuus (Sunflower) Seed Wax, Camellia Sinensis Leaf Water, Acetyl Octapeptide-3, Acetyl Hexapeptide-8, Acetyl Hexapeptide-51 Amide, Sodium Stearoyl Lactylate, 1,2-Hexanediol, Sodium Hyaluronate, Tetrasodium Glutamate Diacetate, Xanthan Gum, Chamomilla Recutita (Matricaria) Flower Extract, Butylene Glycol, Olea Europaea (Olive) Leaf Extract, Caprylhydroxamic Acid, Acacia Decurrens Flower Wax, Polyglycerin-3, Citric Acid, Caprylyl Glycol, Ethylhexylglycerin.	
","<span class=""product-rating rating stars-5""></span>"
73,Hydrate The Mist,"
	Ingredients

	
		Water/Aqua/Eau, Glycerin, Betaine, Propanediol, Chondrus Crispus Extract, Lithothamnion Calcareum Extract, Hyaluronic Acid, Cucumis Sativus (Cucumber) Fruit Extract, Punica Granatum Fruit Extract, 1,2-Hexanediol, Panthenol, Leuconostoc/Radish Root Ferment Filtrate, Passiflora Incarnata Extract, Disodium EDTA, Butylene Glycol, Tamarindus Indica Fruit Extract, Sodium Hydroxide, Caprylhydroxamic Acid.	
","<span class=""product-rating rating stars-5""></span>"
74,Marine Hyaluronics,"
	Ingredients

	
		Aqua (Water), Glycerin, Algae Extract, Pseudoalteromonas Exopolysaccharides, Pseudoalteromonas Ferment Extract, Ahnfeltia Concinna Extract, Arginine, Glycine, Alanine, Serine, Valine, Isoleucine, Proline, Threonine, Histidine, Phenylalanine, Aspartic Acid, PCA, Sodium PCA, Sodium Lactate, Salicylic Acid, Citric Acid, Propanediol, Dimethyl Isosorbide, Ethoxydiglycol, Polysorbate 20, Potassium Sorbate, Sodium Salicylate, Sodium Benzoate, Hexylene Glycol, 1,2-Hexanediol, Phenoxyethanol, Caprylyl Glycol.	
","<span class=""product-rating rating stars-5""></span>"
75,Heal & Protect Balm,"
	Ingredients

	
		Active Ingredient: Dimethicone 1%; Inactive Ingredients: Paraffin, Ethylhexyl Palmitate, Petrolatum, Butyrospermum Parkii (Shea) Butter, Ozokerite, Euphorbia Cerifera (Candelilla) Wax, Cetyl Alcohol, Glycerin, Tocopheryl Acetate, Ceteareth-25, Behenic Acid, Cholesterol, Ceramide 1, Ceramide 3, Ceramide 6-Ii, Ceramide Eos, Ceramide NS, Caprooyl Phytosphingosine, Caprooyl Sphingosine, Ascorbyl Palmitate, Water, BHT, Sodium Hyaluronate.	
","<span class=""product-rating rating stars-5""></span>"
76,Pro Oily Skin Oil Absorbing Moisturizer Broad Spectrum SPF 30,"
	Ingredients

	
		Active Ingredients: Avobenzone 3%, Octisalate 5%, Octocrylene 7%. Inactive Ingredients: Water, Isopropyl Lauroyl Sarcosinate, Glycerin, Dimethicone, Diisopropyl Sebacate, Silica, Polymethyl Methacrylate, Aluminum Starch Octenylsuccinate, Sucrose Tristearate, Dimethiconol, Pentylene Glycol, Polysorbate 61, Sodium Stearoyl Glutamate, Phenoxyethanol, Caprylyl Glycol, Tocopheryl Acetate, Glycyrrhetinic Acid, Panthenol, Triethanolamine, Allantoin, Carbomer, Potassium Sorbate, Zinc Gluconate, Xanthan Gum, Disodium EDTA, Hydroxypalmitoyl Sphinganine (Ceramide).	
","<span class=""product-rating rating stars-5""></span>"
77,Squalane Cleanser,"
	Ingredients

	
		Squalane, Water, Coco-Caprylate/Caprate, Glycerin, Sucrose Stearate, Ethyl Macadamiate, Caprylic/Capric Triglyceride, Sucrose Laurate, Hydrogenated Starch Hydrolysate, Sucrose Dilaurate, Sucrose Trilaurate, Polyacrylate Crosspolymer-6, Isoceteth-20, Sodium Polyacrylate, Tocopherol, Hydroxymethoxyphenyl Decanone, Trisodium Ethylenediamine Disuccinate, Malic Acid, Ethylhexylglycerin, Chlorphenesin.	
","<span class=""product-rating rating stars-5""></span>"
78,Resurgence Replenishing Multi-Acid Peel,"
	Ingredients

	
		Water/Aqua/Eau, Caprylic/Capric Triglyceride, C13-16 Isoparaffin, Glycolic Acid, Simmondsia Chinensis (Jojoba) Seed Oil, Triolein, Glycerin, Sodium Hydroxide, Propylene Glycol Caprylate, Lactic Acid, Malic Acid, Tranexamic Acid, Salicylic Acid, Sodium Hyaluronate, Bisabolol, Tocopheryl Acetate, Ocimum Sanctum Leaf Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Amino Esters-1, Amber Powder, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Moringa Oleifera Seed Oil, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Caprylhydroxamic Acid, Propanediol, 1,2 Hexanediol.	
","<span class=""product-rating rating stars-5""></span>"
79,Kaolin Face Mask,"
	Ingredients

	
		Water, Kaolin, Glycerin, Caprylic/Capric Triglyceride, Cetearyl Alcohol, Cetearyl Olivate, Helianthus Annuus (Sunflower) Seed Oil, Magnesium Aluminum Silicate, Phenoxyethanol, Sorbitan Olivate, Glyceryl Stearate SE, Stearic Acid, Benzyl Alcohol, Aloe Barbadensis Leaf Juice Powder, Sodium Stearoyl Glutamate, Centella Asiatica Leaf Extract, Ethylhexylglycerin, Tocopherol, Tocopheryl Acetate, Xanthan Gum, Chondrus Crispus (Carrageenan) Extract, Dehydroacetic Acid, Trisodium Ethylenediamine Disuccinate, Lithothamnium Calcarum Extract, Sodium Hydroxide, Potassium Sorbate, Sodium Benzoate.	
","<span class=""product-rating rating stars-5""></span>"
80,Rosehip Oil Face Oil,"
	Ingredients

	
		Rosa Canina Fruit Oil.	
","<span class=""product-rating rating stars-5""></span>"
81,Q10 Face Serum,"
	Ingredients

	
		Water, Butylene Glycol, Dicaprylyl Carbonate, Caprylic/Capric Triglyceride, Dimethicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Caprylyl Glycol, Squalane, Lecithin, Glycine Soja (Soybean) Extract, Carbomer, Polysorbate 60, Tocopheryl Acetate, Ubiquinone, Disodium EDTA, Sodium Hydroxide, Glycolipids, Glycine Soja (Soybean) Sterol, Palmitoyl Dipeptide-5 Diaminobutyroyl Hydroxythreonine, Palmitoyl Dipeptide-5 Diaminohydroxybutyrate, Leuconostoc/Radish Root Ferment Filtrate, Hyaluronic Acid, Phenoxyethanol.	
","<span class=""product-rating rating stars-5""></span>"
82,Lactic Acid Face Serum,"
	Ingredients

	
		Water, Lactic Acid, Propanediol, Glycerin, Sodium Hydroxide, PPG-26-Buteth-26, Sodium Hyaluronate, Phenoxyethanol, PEG-40 Hydrogenated Castor Oil, Ethylhexylglycerin, Trisodium Ethylenediamine Disuccinate, Agastache Mexicana Flower/Leaf/Stem Extract.	
","<span class=""product-rating rating stars-5""></span>"
83,Multi-Biotic Face Moisturizer,"
	Ingredients

	
		Water, Inulin, Glycerin, Isoamyl Laurate, Propanediol, Squalane, Cetearyl Olivate, Sorbitan Olivate, Avena Sativa (Oat) Kernel Oil, Phenoxyethanol, Yogurt Powder, Sodium Caproyl Prolinate, Carbomer, Isoamyl Cocoate, Benzyl Alcohol, Sodium Hyaluronate, Sodium Stearoyl Glutamate, Ethylhexylglycerin, Diglucosyl Gallic Acid, Trisodium Ethylenediamine Disuccinate, Dehydroacetic Acid Polysorbate 60, Dehydroacetic Acid, Citric Acid, Heptapeptide-7, Lecithin, Potassium Sorbate, Propanediol, Sodium Benzoate, Xanthan Gum, Sorbitan Isostearate.	
","<span class=""product-rating rating stars-5""></span>"
84,Turmeric Face Moisturizer,"
	Ingredients

	
		Water, Squalane, Cocos Nucifera (Coconut) Oil, C12-16 Alcohols, Avena Sativa (Oat) Kernel Flour, Curcuma Longa Root (Turmeric) Root Extract, Avena Sativa (Oat) Kernel Oil, Palmitic Acid, Tocopheryl Acetate, Phenoxyethanol, Lecithin, Glycerin, Xanthan Gum, Sodium Levulinate, Sodium Anisate, Ethylhexylglycerin, Sodium Stearoyl Glutamate, Trisodium Ethylenediamine Disuccinate, Tocopherol.	
","<span class=""product-rating rating stars-5""></span>"
85,Retinol Face Serum,"
	Ingredients

	
		Water, Glycerin, Butylene Glycol, Propanediol, Dicaprylyl Carbonate, Dimethicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Caprylyl Glycol, Phospholipids, Caprylic/Capric Glycerides, Squalane, Dimethyl Isosorbide, Glycine Soja (Soybean) Extract, Carbomer, Sodium Ascorbate, Tocopherol, Polysorbate 60, Tocopheryl Acetate, Glycolipids, Sodium Hydroxide, Disodium EDTA, Hydroxypinacolone Retinoate, Retinol, Glycine Soja (Soybean) Sterol, Leuconostoc/Radish Root Ferment Filtrate, PEG-40 Hydrogenated Castor Oil, Hyaluronic Acid, Polysorbate 20, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Phenoxyethanol.	
","<span class=""product-rating rating stars-5""></span>"
86,Hemp Face Moisturizer,"
	Ingredients

	
		Water, Glycerin, Cannabis Sativa Seed Oil, Isoamyl Laurate, Cocos Nucifera (Coconut) Oil, Betaine, Pentaerythrityl Distearate, Propanediol, Camellia Sinensis (Green Tea) Leaf Extract, Polyacrylate Crosspolymer-6, Phenoxyethanol, Sodium Levulinate, Sodium Benzoate, Potassium Sorbate, Sodium Anisate, Sodium Stearoyl Glutamate, Xanthan Gum, Ethylhexylglycerin, Trisodium Ethylenediamine Disuccinate, Sodium Hydroxide, t-Butyl Alcohol.	
","<span class=""product-rating rating stars-5""></span>"
87,Bubblewrap Eye + Lip Plumping Cream,"
	Ingredients

	
		Aqua/Water/Eau, Glycerin, Hydrogenated Polyisobutene, Cera Microcristallina/Microcrystalline Wax/Cire Microcristalline, Dimethicone, Polymethylsilsesquioxane, Caprylic/Capric Triglyceride, Isopropyl Palmitate, Ethylhexyl Stearate, Propanediol, Undecane, Squalane, Persea Gratissima (Avocado) Oil, Palmitoyl Tripeptide-38, Hydrolyzed Vegetable Protein, Vaccinium Angustifolium (Blueberry) Fruit Extract, Sodium Hyaluronate Crosspolymer, Portulaca Pilosa Extract, Hydrolyzed Hyaluronic Acid, Swertia Chirata Extract, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Cetearyl Ethylhexanoate, Disteardimonium Hectorite, PEG/PPG-18/18 Dimethicone, 1,2-Hexanediol, Tridecane, Sodium Chloride, Propylene Carbonate, Lecithin, Tocopheryl Acetate, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Sodium Citrate, Sodium Isostearate, Caprylhydroxamic Acid, Sorbitan Isostearate, Trisodium Ethylenediamine Disuccinate, Ethylhexylglycerin, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Sucrose Cocoate, Tocopherol.	
","<span class=""product-rating rating stars-5""></span>"
88,EARTH SOURCED Power Berry Serum,"
	Ingredients

	
		Water (Aqua), Glycerin (skin-replenishing), Coco-Caprylate (emollient), Butylene Glycol (slip agent/hydration), Propanediol (hydration), Glyceryl Stearate (texture enhancer), Emblica Officinalis (Gooseberry) Fruit Extract (antioxidant), Euterpe Oleracea (Açaí) Fruit Extract (antioxidant), Vaccinium Angustifolium (Blueberry) Fruit Extract (antioxidant), Vaccinium Myrtillus (Bilberry) Fruit Extract (antioxidant), Rubus Idaeus (Raspberry) Fruit Extract (antioxidant), Sambucus Nigra (Elderberry) Fruit Extract, Malpighia Emarginata (Acerola) Fruit Extract (antioxidant), Hippophae Rhamnoides (Seaberry) Fruit Extract, Schisandra Chinensis (Magnolia) Fruit Extract, Rubus Fruticosus (Blackberry) Fruit Extract, Lycium Barbarum (Goji Berry) Fruit Extract (antioxidant), Plinia Cauliflora (Jabuticaba) Fruit Extract (antioxidant), Fragaria Vesca (Strawberry) Fruit Extract (antioxidant), Melia Azadirachta (Chinaberry) Flower Extract (antioxidant), Melia Azadirachta (Chinaberry) Leaf Extract (antioxidant), Myrciaria Dubia (Camu Camu) Fruit Extract (antioxidant), Vitis Vinifera (Grape) Seed Extract, Glycyrrhiza Glabra (Licorice) Root Extract (skin soothing), Squalane (skin-replenishing), Tetrahexyldecyl Ascorbate (vitamin C/antioxidant), Tocopherol (vitamin E/antioxidant), Acetyl Tetrapeptide-9 (skin-restoring), Acetyl Tetrapeptide-11 (skin-restoring), Prunus Domestica (Plum) Seed Oil (skin-replenishing), Sesamum Indicum (Sesame) Seed Oil (emollient), Leuconostoc/Radish Root Ferment Filtrate (skin-softening), Corallina Officinalis (Seaweed) Extract (hydration), Coccinia Indica (Ivy Gourd) Fruit Extract (antioxidant), Brassica Campestris (Rapeseed) Seed Oil (emollient), Xanthan Gum (texture enhancer), Mannitol (hydration), Potassium Sorbate (preservative), Sodium Benzoate (preservative), Phenoxyethanol (preservative), Ethylhexylglycerin (hydration).	
","<span class=""product-rating rating stars-5""></span>"
89,Granactive Retinoid 2% Skin Tone Correcting Solution,"
	Ingredients

	
		Caprylic/Capric Triglyceride, Cocos Nucifera (Coconut) Oil, Vitis Vinifera (Grape) Seed Oil, Prunus Amygdalus (Sweet Almond) Oil, Helianthus Annuus (Sunflower) Seed Oil, Dimethyl Isosorbide, Hydryoxypinacolone Retinoate.	
","<span class=""product-rating rating stars-5""></span>"
90,0.2% Retinol Fine Line Correcting Serum,"
	Ingredients

	
		Caprylic/Capric Triglyceride, Cocos Nucifera (Coconut) Oil, Vitis Vinifera (Grape) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Helianthus Annuus (Sunflower) Seed Oil, Retinol, Polysorbate 20, BHT, BHA.	
","<span class=""product-rating rating stars-5""></span>"
91,Granactive Retinoid 2% in Squalane,"
	Ingredients

	
		Squalane, C12-15 Alkyl Benzoate, Bisabolol, Dimethyl Isosorbide, Hydroxypinacolone Retinoate, Solanum Lycopersicum (Tomato) Fruit Extract, Simmondsia Chinensis (Jojoba) Seed Oil.	
","<span class=""product-rating rating stars-5""></span>"
92,Slaai Makeup Melting Butter Cleanser,"
	Ingredients

	
		Slaai Makeup Melting Butter Cleanser: Ethylhexyl Palmitate, Caprylic/Capric Triglyceride, Carthamus Tinctorius (Safflower) Seed Oil, Lauryl Laurate, Polyglyceryl-3 Laurate, Polyhydroxystearic Acid, Helianthus Annuus (Sunflower) Seed Wax, Polyglyceryl-10 Laurate, Sclerocarya Birrea Seed Oil, Euterpe Oleracea Fruit Oil, Actinidia Chinensis (Kiwi) Fruit Extract, Fragaria Ananassa (Strawberry) Seed Extract, Vaccinium Macrocarpon (Cranberry) Seed Oil, Borago Officinalis Seed Oil, Adansonia Digitata Seed Oil, Polyglyceryl-2 Caprate, Citrullus Lanatus (Watermelon) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Schinziophyton Rautanenii Kernel Oil, Vaccinium Angustifolium (Blueberry) Fruit Extract, Ximenia Americana Seed Oil, Tocopherol, Glycerin.Bamboo Booster: Bambusa Arundinacea Stem Extract, Charcoal Powder, Microcrystalline Cellulose, Mannitol, Zea Mays (Corn) Starch, Potassium Sorbate.	
","<span class=""product-rating rating stars-5""></span>"
93,100% Organic Cold-Pressed Rose Hip Seed Oil,"
	Ingredients

	
		Rosa Canina Seed Oil.	
","<span class=""product-rating rating stars-5""></span>"
